time,feedback_position_x,feedback_position_y,feedback_position_z,setpoint_speed_z,setpoint_speed_y,setpoint_speed_z
0.0039291,466.83538818359375,556.3509521484375,497.4938659667969,0,-100,0
0.007896134,466.83587646484375,556.3515625,497.49267578125,0,-100,0
0.012375659,466.83551025390625,556.35107421875,497.49267578125,0,-100,0
0.016209762,466.8352966308594,556.350830078125,497.49505615234375,0,-100,0
0.02016167,466.8356628417969,556.351318359375,497.49505615234375,0,-100,0
0.024333265,466.83538818359375,556.3509521484375,497.4938659667969,0,-100,0
0.02822442,466.8341369628906,556.3494262695313,497.4918212890625,0,-100,0
0.032210704,466.8379821777344,556.3316040039063,497.4903869628906,0,-100,0
0.036380587,466.8469543457031,556.3099975585938,497.5129699707031,0,-100,0
0.040273934,466.86419677734375,556.2505493164063,497.541748046875,0,-100,0
0.044312725,466.8948974609375,556.150634765625,497.5587158203125,0,-100,0
0.048561337,466.9275817871094,556.0192260742188,497.5888671875,0,-100,0
0.052514168,466.95269775390625,555.8500366210938,497.63031005859375,0,-100,0
0.056350403,466.9627990722656,555.6469116210938,497.65582275390625,0,-100,0
0.060605062,466.9543762207031,555.4360961914063,497.6393127441406,0,-100,0
0.064671348,466.9233703613281,555.2007446289063,497.6117248535156,0,-100,0
0.068686365,466.8855285644531,554.9208374023438,497.5852966308594,0,-100,0
0.073118462,466.8560791015625,554.60302734375,497.5522155761719,0,-100,0
0.076776515,466.8245849609375,554.2614135742188,497.5068359375,0,-100,0
0.08073622,466.7942810058594,553.8983764648438,497.4749755859375,0,-100,0
0.085044401,466.773681640625,553.5133056640625,497.46820068359375,0,-100,0
0.088908904,466.7674865722656,553.1039428710938,497.4640197753906,0,-100,0
0.093059544,466.7681884765625,552.6875,497.4507751464844,0,-100,0
0.097137175,466.7682189941406,552.2738647460938,497.4412841796875,0,-100,0
0.10106859,466.7684326171875,551.8640747070313,497.44970703125,0,-100,0
0.104982951,466.7811584472656,551.4500732421875,497.462646484375,0,-100,0
0.109287785,466.79266357421875,551.033935546875,497.4743957519531,0,-100,0
0.113300961,466.8018493652344,550.6207885742188,497.49578857421875,0,-100,0
0.117045239,466.80084228515625,550.2158203125,497.5128173828125,0,-100,0
0.121204423,466.79400634765625,549.8191528320313,497.52850341796875,0,-100,0
0.125137896,466.7886962890625,549.421142578125,497.5387878417969,0,-100,0
0.129076117,466.7857971191406,549.0159301757813,497.5392761230469,0,-100,0
0.133420996,466.7794189453125,548.6090087890625,497.529052734375,0,-100,0
0.137229201,466.7703857421875,548.2098388671875,497.5180358886719,0,-100,0
0.14133529,466.75372314453125,547.8143310546875,497.50054931640625,0,-100,0
0.145508105,466.7449645996094,547.4122314453125,497.4805603027344,0,-100,0
0.149455595,466.7390441894531,547.0021362304688,497.465087890625,0,-100,0
0.153557139,466.736328125,546.5938720703125,497.4501953125,0,-100,0
0.157653218,466.72918701171875,546.1904296875,497.437255859375,0,-100,0
0.161636319,466.71929931640625,545.7889404296875,497.4272155761719,0,-100,0
0.165557237,466.7088928222656,545.39599609375,497.42266845703125,0,-100,0
0.169713504,466.6999206542969,544.9957275390625,497.42156982421875,0,-100,0
0.174037133,466.69818115234375,544.5908813476563,497.4324951171875,0,-100,0
0.17758336,466.6961669921875,544.1890258789063,497.4405822753906,0,-100,0
0.181845472,466.69354248046875,543.7841186523438,497.448974609375,0,-100,0
0.185713009,466.692626953125,543.3792114257813,497.4625549316406,0,-100,0
0.18973785,466.69708251953125,542.9701538085938,497.4765625,0,-100,0
0.194014666,466.7020263671875,542.5592041015625,497.49029541015625,0,-100,0
0.197831575,466.7088928222656,542.1475830078125,497.49774169921875,0,-100,0
0.201786667,466.7132873535156,541.7359008789063,497.5048828125,0,-100,0
0.20603862,466.7106628417969,541.329345703125,497.5052490234375,0,-100,0
0.210023982,466.7064514160156,540.9258422851563,497.5062561035156,0,-100,0
0.213803466,466.6990051269531,540.523193359375,497.5071105957031,0,-100,0
0.217716129,466.69427490234375,540.1155395507813,497.4970703125,0,-100,0
0.221680928,466.692138671875,539.7071533203125,497.4845275878906,0,-100,0
0.225643694,466.686279296875,539.302490234375,497.4739685058594,0,-100,0
0.22988474,466.6741638183594,538.9067993164063,497.4727783203125,0,-100,0
0.23383555,466.658203125,538.5137939453125,497.474365234375,0,-100,0
0.237827412,466.64703369140625,538.1122436523438,497.4623718261719,0,-100,0
0.241978263,466.64495849609375,537.706298828125,497.4569091796875,0,-100,0
0.245901992,466.6465759277344,537.2994995117188,497.45428466796875,0,-100,0
0.249886234,466.64208984375,536.8964233398438,497.4463195800781,0,-100,0
0.254228392,466.6366271972656,536.4954223632813,497.4481201171875,0,-100,0
0.258268733,466.6304931640625,536.0935668945313,497.43988037109375,0,-100,0
0.262142412,466.62445068359375,535.6914672851563,497.439453125,0,-100,0
0.266291125,466.6183166503906,535.2865600585938,497.4428405761719,0,-100,0
0.270301489,466.6149597167969,534.8817749023438,497.4432067871094,0,-100,0
0.274595275,466.6183776855469,534.4696655273438,497.4496154785156,0,-100,0
0.278565667,466.62335205078125,534.0538330078125,497.45013427734375,0,-100,0
0.282458981,466.62762451171875,533.6473388671875,497.45751953125,0,-100,0
0.286470775,466.62957763671875,533.239501953125,497.462890625,0,-100,0
0.290637244,466.63262939453125,532.8341064453125,497.4626770019531,0,-100,0
0.294647347,466.6298828125,532.4280395507813,497.46087646484375,0,-100,0
0.298491071,466.6259765625,532.0274658203125,497.4597473144531,0,-100,0
0.302748521,466.6160583496094,531.6263427734375,497.4583435058594,0,-100,0
0.306794083,466.6089172363281,531.2254028320313,497.46209716796875,0,-100,0
0.310662131,466.60736083984375,530.8193359375,497.4615173339844,0,-100,0
0.314959872,466.5996398925781,530.41455078125,497.455078125,0,-100,0
0.318778269,466.5885009765625,530.0173950195313,497.4508056640625,0,-100,0
0.322699942,466.5751953125,529.6213989257813,497.44293212890625,0,-100,0
0.32694011,466.56402587890625,529.2234497070313,497.4405212402344,0,-100,0
0.330840986,466.55706787109375,528.8212890625,497.4346008300781,0,-100,0
0.334943477,466.5586242675781,528.4105834960938,497.42724609375,0,-100,0
0.338997242,466.5548095703125,528.0035400390625,497.4250183105469,0,-100,0
0.342990073,466.54779052734375,527.6033935546875,497.42138671875,0,-100,0
0.346871261,466.54119873046875,527.1997680664063,497.4161682128906,0,-100,0
0.351138851,466.53271484375,526.7969970703125,497.4117431640625,0,-100,0
0.355223684,466.5325927734375,526.3900146484375,497.41717529296875,0,-100,0
0.359045067,466.5356140136719,525.9769897460938,497.4231872558594,0,-100,0
0.363241064,466.5386962890625,525.5670166015625,497.42706298828125,0,-100,0
0.367175774,466.54052734375,525.1581420898438,497.4278869628906,0,-100,0
0.371064815,466.5372314453125,524.7543334960938,497.43634033203125,0,-100,0
0.375598308,466.532958984375,524.3494262695313,497.4389343261719,0,-100,0
0.379221399,466.5360107421875,523.9439086914063,497.441650390625,0,-100,0
0.38322951,466.53668212890625,523.5384521484375,497.4366455078125,0,-100,0
0.387390473,466.5324401855469,523.1341552734375,497.43505859375,0,-100,0
0.391342293,466.5256652832031,522.7302856445313,497.4325256347656,0,-100,0
0.395347225,466.51824951171875,522.3289184570313,497.4314270019531,0,-100,0
0.399510898,466.5110778808594,521.9268798828125,497.4259033203125,0,-100,0
0.40350814,466.5062561035156,521.5257568359375,497.421630859375,0,-100,0
0.407400517,466.4927062988281,521.1265258789063,497.40869140625,0,-100,0
0.41158195,466.4864807128906,520.7271118164063,497.40704345703125,0,-100,0
0.41561788,466.4779052734375,520.3262329101563,497.3990478515625,0,-100,0
0.419464457,466.47369384765625,519.9224243164063,497.3994140625,0,-100,0
0.423714084,466.4694519042969,519.521240234375,497.4093322753906,0,-100,0
0.427644337,466.4620361328125,519.1197509765625,497.41064453125,0,-100,0
0.431584153,466.4529724121094,518.7186889648438,497.41021728515625,0,-100,0
0.43588168,466.4490966796875,518.31689453125,497.4135437011719,0,-100,0
0.43972106,466.44781494140625,517.91015625,497.4146423339844,0,-100,0
0.443586584,466.4501647949219,517.500732421875,497.4175720214844,0,-100,0
0.447996825,466.4503173828125,517.0888671875,497.4108581542969,0,-100,0
0.451922484,466.4416809082031,516.686767578125,497.40216064453125,0,-100,0
0.455899052,466.4390869140625,516.284912109375,497.4018859863281,0,-100,0
0.459958169,466.4334716796875,515.8802490234375,497.3930358886719,0,-100,0
0.463920619,466.43133544921875,515.4728393554688,497.3891296386719,0,-100,0
0.46784264,466.4335021972656,515.0593872070313,497.38653564453125,0,-100,0
