time,feedback_position_x,feedback_position_y,feedback_position_z,setpoint_speed_z,setpoint_speed_y,setpoint_speed_z
0.003971352,466.83343505859375,556.3519897460938,497.4918212890625,0,-200,0
0.008226628,466.83319091796875,556.3516845703125,497.4930419921875,0,-200,0
0.012450938,466.83306884765625,556.3515014648438,497.4918212890625,0,-200,0
0.016369943,466.83331298828125,556.351806640625,497.4918212890625,0,-200,0
0.020522246,466.8334045410156,556.3519287109375,497.4906311035156,0,-200,0
0.024335394,466.83306884765625,556.3515014648438,497.4918212890625,0,-200,0
0.028241055,466.8347473144531,556.3497314453125,497.4918212890625,0,-200,0
0.032569495,466.8369140625,556.330322265625,497.4906005859375,0,-200,0
0.036464465,466.85028076171875,556.2951049804688,497.5228576660156,0,-200,0
0.040403026,466.8850402832031,556.185546875,497.5846252441406,0,-200,0
0.044605519,466.9488830566406,555.9969482421875,497.66473388671875,0,-200,0
0.048532486,467.0203552246094,555.7487182617188,497.7439270019531,0,-200,0
0.052548305,467.08880615234375,555.4304809570313,497.8244934082031,0,-200,0
0.056759927,467.13031005859375,555.0233154296875,497.89697265625,0,-200,0
0.060766353,467.130859375,554.5579223632813,497.90460205078125,0,-200,0
0.064681511,467.0743713378906,554.0820922851563,497.8385009765625,0,-200,0
0.068810428,466.98443603515625,553.5496826171875,497.7537841796875,0,-200,0
0.073079851,466.9075012207031,552.9313354492188,497.69573974609375,0,-200,0
0.076793395,466.8349304199219,552.2365112304688,497.6070861816406,0,-200,0
0.081053101,466.7593078613281,551.5034790039063,497.5022277832031,0,-200,0
0.08501754,466.7027587890625,550.7355346679688,497.4488830566406,0,-200,0
0.089012168,466.6828308105469,549.9071044921875,497.44775390625,0,-200,0
0.093293621,466.6883239746094,549.054443359375,497.4521789550781,0,-200,0
0.097181389,466.68267822265625,548.2144775390625,497.4298095703125,0,-200,0
0.101324056,466.6826171875,547.3890991210938,497.4283142089844,0,-200,0
0.105370823,466.684814453125,546.5590209960938,497.4530944824219,0,-200,0
0.109408138,466.69622802734375,545.7254028320313,497.4912109375,0,-200,0
0.113371298,466.7081298828125,544.8968505859375,497.5201721191406,0,-200,0
0.117409674,466.70343017578125,544.07861328125,497.5459899902344,0,-200,0
0.121596714,466.69482421875,543.2711181640625,497.571533203125,0,-200,0
0.125293301,466.6885681152344,542.456298828125,497.5865783691406,0,-200,0
0.129579742,466.6769104003906,541.647216796875,497.5884704589844,0,-200,0
0.133490692,466.6512451171875,540.84619140625,497.57708740234375,0,-200,0
0.137481944,466.6166076660156,540.0508422851563,497.5693054199219,0,-200,0
0.141637912,466.584228515625,539.246826171875,497.5353698730469,0,-200,0
0.145529339,466.5584411621094,538.4434814453125,497.50335693359375,0,-200,0
0.149484853,466.52886962890625,537.634033203125,497.4676818847656,0,-200,0
0.153814778,466.5052490234375,536.8203125,497.4299621582031,0,-200,0
0.157807219,466.4835205078125,536.01123046875,497.4001770019531,0,-200,0
0.161654948,466.4552917480469,535.2032470703125,497.3671875,0,-200,0
0.165835812,466.4270324707031,534.399658203125,497.356201171875,0,-200,0
0.169736812,466.40264892578125,533.5946655273438,497.3479309082031,0,-200,0
0.173992186,466.3827819824219,532.7879638671875,497.3451232910156,0,-200,0
0.178009955,466.3616638183594,531.9781494140625,497.337890625,0,-200,0
0.181821123,466.3536376953125,531.1671752929688,497.3519592285156,0,-200,0
0.185867952,466.3482360839844,530.3461303710938,497.3777160644531,0,-200,0
0.190021463,466.3488464355469,529.5232543945313,497.4034423828125,0,-200,0
0.193975067,466.3512268066406,528.7036743164063,497.4230041503906,0,-200,0
0.197930814,466.3544006347656,527.8773193359375,497.43511962890625,0,-200,0
0.20210975,466.3536682128906,527.0541381835938,497.4510803222656,0,-200,0
0.206135357,466.3414306640625,526.23779296875,497.4479064941406,0,-200,0
0.210029877,466.33319091796875,525.4215698242188,497.44921875,0,-200,0
0.214280887,466.3217468261719,524.6041259765625,497.446044921875,0,-200,0
0.218130825,466.2986145019531,523.797119140625,497.42767333984375,0,-200,0
0.222077597,466.27142333984375,522.9937133789063,497.4112854003906,0,-200,0
