time,feedback_position_x,feedback_position_y,feedback_position_z,setpoint_speed_z,setpoint_speed_y,setpoint_speed_z
0.003882099,466.83343505859375,556.3519897460938,497.49505615234375,0,-200,0
0.008242857,466.83343505859375,556.3519897460938,497.49505615234375,0,-200,0
0.012309522,466.83343505859375,556.3519897460938,497.49505615234375,0,-200,0
0.016328646,466.83343505859375,556.3519897460938,497.49505615234375,0,-200,0
0.020125905,466.83343505859375,556.3519897460938,497.49505615234375,0,-200,0
0.024325149,466.83343505859375,556.3519897460938,497.49505615234375,0,-200,0
0.028295709,466.83404541015625,556.349365234375,497.4929504394531,0,-200,0
0.032207725,466.83746337890625,556.3309326171875,497.49267578125,0,-200,0
0.036368623,466.8542175292969,556.298095703125,497.5294494628906,0,-200,0
0.040308064,466.8874206542969,556.1932983398438,497.59210205078125,0,-200,0
0.044288675,466.9465637207031,556.0066528320313,497.6535949707031,0,-200,0
0.04858901,467.0184631347656,555.7589111328125,497.72979736328125,0,-200,0
0.052442537,467.0809631347656,555.4349975585938,497.81353759765625,0,-200,0
0.056400239,467.1302795410156,555.0270385742188,497.8925476074219,0,-200,0
0.060621891,467.12744140625,554.5632934570313,497.8984375,0,-200,0
0.064716885,467.0668029785156,554.0838623046875,497.82403564453125,0,-200,0
0.068694569,466.9732360839844,553.5548706054688,497.7505187988281,0,-200,0
0.072852134,466.8885803222656,552.9315795898438,497.6883544921875,0,-200,0
0.076764548,466.8184509277344,552.2365112304688,497.6050720214844,0,-200,0
0.080814126,466.7425231933594,551.5031127929688,497.49395751953125,0,-200,0
0.085039285,466.684326171875,550.7313232421875,497.4364013671875,0,-200,0
0.089008332,466.66522216796875,549.90625,497.4363708496094,0,-200,0
0.09297504,466.669677734375,549.0550537109375,497.4381103515625,0,-200,0
0.097175794,466.6660461425781,548.2120971679688,497.41339111328125,0,-200,0
0.101073365,466.6647033691406,547.387451171875,497.41015625,0,-200,0
0.105060859,466.6696472167969,546.5563354492188,497.4321594238281,0,-200,0
0.109530598,466.68182373046875,545.7230834960938,497.4670715332031,0,-200,0
0.113318627,466.6917419433594,544.8953247070313,497.49481201171875,0,-200,0
0.117218489,466.6860656738281,544.0816650390625,497.51983642578125,0,-200,0
0.121340889,466.6805419921875,543.2692260742188,497.54736328125,0,-200,0
0.125221645,466.6748352050781,542.4549560546875,497.56695556640625,0,-200,0
0.129264205,466.6605224609375,541.647705078125,497.57135009765625,0,-200,0
0.133415251,466.6367492675781,540.8432006835938,497.5582580566406,0,-200,0
0.137364534,466.6041259765625,540.0491333007813,497.5479431152344,0,-200,0
0.141322981,466.5703125,539.2456665039063,497.51702880859375,0,-200,0
0.145537951,466.54254150390625,538.4442138671875,497.4897155761719,0,-200,0
0.149496514,466.51458740234375,537.634521484375,497.4603576660156,0,-200,0
0.153454977,466.4893493652344,536.8231201171875,497.4261474609375,0,-200,0
0.157637223,466.47064208984375,536.0142822265625,497.3967590332031,0,-200,0
0.161658649,466.4442443847656,535.2022094726563,497.3639221191406,0,-200,0
0.165521395,466.4159851074219,534.4017333984375,497.3568420410156,0,-200,0
0.169796331,466.3896789550781,533.5945434570313,497.3467102050781,0,-200,0
0.173630594,466.37200927734375,532.7879638671875,497.3446350097656,0,-200,0
