time,feedback_position_x,feedback_position_y,feedback_position_z,setpoint_speed_z,setpoint_speed_y,setpoint_speed_z
0.003916787,466.8346862792969,556.3525390625,497.49267578125,0,-400,0
0.008041481,466.8346862792969,556.3525390625,497.49267578125,0,-400,0
0.012462814,466.8346862792969,556.3525390625,497.49267578125,0,-400,0
0.016288528,466.8346862792969,556.3525390625,497.49267578125,0,-400,0
0.020243647,466.8346862792969,556.3525390625,497.49267578125,0,-400,0
0.024436321,466.8331298828125,556.3539428710938,497.49267578125,0,-400,0
0.028343723,466.8337707519531,556.3515014648438,497.4930419921875,0,-400,0
0.0325671,466.8393859863281,556.3228759765625,497.4901123046875,0,-400,0
0.036585978,466.8896179199219,556.2381591796875,497.53265380859375,0,-400,0
0.040316111,466.9874572753906,556.0398559570313,497.65753173828125,0,-400,0
0.04432951,467.1121826171875,555.719482421875,497.8038330078125,0,-400,0
0.04853077,467.2410583496094,555.280029296875,497.9428405761719,0,-400,0
0.052515905,467.37237548828125,554.67431640625,498.11346435546875,0,-400,0
0.056625636,467.49169921875,553.8905639648438,498.284912109375,0,-400,0
0.060765132,467.5407409667969,552.9810180664063,498.34765625,0,-400,0
0.064589013,467.4585876464844,552.0221557617188,498.2514343261719,0,-400,0
0.068587596,467.30767822265625,550.9425048828125,498.12579345703125,0,-400,0
0.072920972,467.151123046875,549.6824340820313,498.014892578125,0,-400,0
0.076825949,466.97271728515625,548.3004150390625,497.8356628417969,0,-400,0
0.080846623,466.7734375,546.8320922851563,497.5942077636719,0,-400,0
0.08513886,466.6014404296875,545.2823486328125,497.4294128417969,0,-400,0
0.088998289,466.4963684082031,543.6126098632813,497.36102294921875,0,-400,0
0.093055992,466.4382019042969,541.87646484375,497.302734375,0,-400,0
0.097156981,466.398193359375,540.157958984375,497.2591552734375,0,-400,0
0.101126964,466.3668518066406,538.44580078125,497.25531005859375,0,-400,0
0.105180973,466.3478088378906,536.7378540039063,497.2982177734375,0,-400,0
0.109337378,466.34674072265625,535.0380859375,497.3524475097656,0,-400,0
0.113406711,466.334716796875,533.3538208007813,497.39691162109375,0,-400,0
0.117186544,466.31707763671875,531.6807250976563,497.44439697265625,0,-400,0
0.121464155,466.2803039550781,530.0250244140625,497.495849609375,0,-400,0
0.125306774,466.2275695800781,528.4061889648438,497.54010009765625,0,-400,0
0.129269591,466.15380859375,526.8035278320313,497.5581970214844,0,-400,0
0.133784465,466.061767578125,525.2047729492188,497.5478210449219,0,-400,0
0.137388274,465.9610900878906,523.6019287109375,497.5100402832031,0,-400,0
0.141464604,465.8586730957031,521.9910278320313,497.43878173828125,0,-400,0
0.14557713,465.75726318359375,520.3660888671875,497.3362121582031,0,-400,0
0.149502404,465.6767578125,518.7398681640625,497.24755859375,0,-400,0
0.153624736,465.607177734375,517.1154174804688,497.17266845703125,0,-400,0
0.157730059,465.52398681640625,515.4864501953125,497.0807800292969,0,-400,0
